Intentions,Topics,Subtopics,Keyword,Volume,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Avg. monthly searches,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022
observable objects,moon,autre,pleine lune du 26 mai 2021,0.0,-100%,0%,Unknown,,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
NA,NA,autre,crew demo 2,10.0,0%,0%,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4400.0,260.0,70.0,480.0,40.0,20.0,50.0,10.0,20.0,10.0,10.0,90.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,companies,autre,lancement crew dragon,10.0,0%,0%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,20.0,40.0,3600.0,140.0,40.0,40.0,20.0,30.0,880.0,20.0,20.0,10.0,30.0,1000.0,50.0,20.0,10.0,10.0,40.0,30.0,40.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune aout,10.0,0%,∞,Low,0.0,,,,,,,,140.0,0.0,10.0,0.0,10.0,90.0,590.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,20.0,320.0,880.0,30.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,140.0,1600.0,30.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,30.0,390.0,1900.0,50.0,10.0,10.0,10.0,10.0,10.0
observable objects,planets,autre,planet mars 2020,10.0,0%,-98%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,70.0,40.0,260.0,390.0,260.0,260.0,390.0,720.0,880.0,880.0,720.0,390.0,390.0,480.0,140.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,companies,autre,sn10 spacex,10.0,0%,-100%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2900.0,140.0,110.0,20.0,10.0,30.0,40.0,10.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune du 27 fevrier 2021,10.0,0%,-100%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,260.0,70.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune du 31 octobre 2020,0.0,-100%,-100%,Unknown,,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,1000.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
observable objects,moon,autre,nouvelle lune septembre,10.0,0%,0%,Low,0.0,,,,,,,,140.0,10.0,0.0,10.0,10.0,10.0,110.0,590.0,20.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,140.0,880.0,40.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,20.0,210.0,1600.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,480.0,2400.0,70.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,phases de la lune 2020,10.0,0%,-80%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,50.0,70.0,110.0,210.0,720.0,720.0,880.0,880.0,720.0,590.0,480.0,320.0,320.0,260.0,260.0,210.0,110.0,50.0,30.0,30.0,30.0,20.0,20.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune mai,20.0,100%,100%,Low,0.0,,,,,,,,140.0,10.0,70.0,720.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,320.0,880.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,1600.0,50.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,30.0,480.0,2400.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0
observable objects,planets,autre,son mars,30.0,50%,-99%,Low,0.0,,,,,,,,140.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,260.0,30.0,10.0,10.0,50.0,20.0,10.0,10.0,10.0,10.0,260.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,5400.0,720.0,90.0,90.0,30.0,20.0,30.0,20.0,10.0,10.0,20.0,10.0,30.0
astronomy,people,autre,live thomas pesquet,10.0,0%,0%,Low,0.0,,,,,,,,140.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,5400.0,170.0,480.0,20.0,20.0,40.0,40.0,720.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune novembre,10.0,-80%,0%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,170.0,720.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,170.0,1000.0,40.0,10.0,10.0,10.0,10.0,0.0,40.0,10.0,30.0,40.0,170.0,1600.0,40.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,30.0,720.0,1600.0,50.0,10.0,10.0
observable objects,moon,autre,pleine lune de mai,10.0,0%,0%,Low,0.0,,,,,,,,110.0,10.0,70.0,590.0,30.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,20.0,110.0,880.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,210.0,1300.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,110.0,1600.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune de juillet 2021,10.0,0%,∞,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,4400.0,170.0,30.0,20.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune 11 fevrier 2021,10.0,∞,-100%,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,50.0,20.0,20.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0
observable objects,comets,autre,galaxy comet,10.0,0%,-75%,Low,19.0,,,,,,,,90.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,590.0,1600.0,1000.0,320.0,170.0,210.0,170.0,70.0,40.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,space station,autre,station spatiale visible,10.0,0%,0%,Low,0.0,,,,,,,,90.0,0.0,10.0,10.0,10.0,30.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,20.0,1900.0,1900.0,110.0,40.0,110.0,90.0,30.0,10.0,10.0,10.0,10.0,10.0,20.0,40.0,70.0,20.0,20.0,40.0,20.0,20.0,10.0,10.0,10.0,10.0
astronomy,companies,autre,capsule dragon spacex,20.0,-33%,-50%,Low,8.0,,,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,20.0,30.0,1600.0,140.0,90.0,880.0,70.0,40.0,210.0,70.0,50.0,40.0,40.0,390.0,140.0,30.0,20.0,10.0,210.0,70.0,320.0,30.0,10.0,20.0
observable objects,moon,autre,pleine lune en mai,20.0,∞,0%,Low,0.0,,,,,,,,90.0,20.0,70.0,480.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,110.0,720.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,30.0,170.0,1000.0,20.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,20.0,40.0,140.0,1000.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,20.0
astronomy,companies,autre,prochain lancement starlink,30.0,0%,-25%,Low,0.0,,,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,590.0,390.0,320.0,140.0,40.0,50.0,30.0,40.0,40.0,70.0,40.0,140.0,70.0,70.0,50.0,40.0,30.0,20.0,30.0,10.0,30.0
observable objects,planets,autre,mars nasa gov mars 2020,10.0,0%,-100%,Low,0.0,,,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,20.0,10.0,0.0,10.0,2900.0,590.0,260.0,90.0,20.0,10.0,20.0,40.0,30.0,10.0,10.0,10.0,10.0
astronomy,spaceships,autre,arianespace live,20.0,-98%,100%,Low,0.0,,,,,,,,90.0,70.0,110.0,10.0,10.0,210.0,110.0,320.0,70.0,30.0,260.0,10.0,210.0,10.0,40.0,10.0,50.0,20.0,70.0,10.0,10.0,390.0,90.0,110.0,70.0,20.0,10.0,10.0,70.0,110.0,140.0,20.0,10.0,140.0,140.0,10.0,10.0,10.0,30.0,20.0,10.0,90.0,30.0,10.0,140.0,20.0,1000.0,10.0,20.0
NA,NA,autre,astromaster,10.0,-75%,-67%,High,100.0,,,10%,,,,,90.0,10.0,210.0,70.0,40.0,590.0,110.0,1000.0,110.0,260.0,170.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,40.0,30.0,40.0,40.0,30.0,70.0,20.0,30.0,70.0,70.0,50.0,90.0,50.0,50.0,20.0,90.0,70.0,50.0,30.0,30.0,30.0,20.0,30.0,50.0,30.0,40.0,30.0,20.0,40.0,10.0,10.0
astronomy,places,autre,cite des sciences espions,10.0,0%,-50%,Low,3.0,,,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,720.0,480.0,590.0,590.0,140.0,20.0,20.0,50.0,140.0,170.0,110.0,210.0,20.0,30.0,20.0,20.0,10.0,10.0,50.0,110.0,170.0,170.0,40.0,10.0,10.0,10.0,10.0,10.0
observable objects,stars,autre,nuit des étoiles filante,10.0,0%,0%,Low,0.0,,,,,,,,90.0,10.0,20.0,10.0,20.0,110.0,590.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,140.0,390.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,30.0,20.0,320.0,1300.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,720.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune de mai 2021,10.0,0%,∞,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,390.0,4400.0,140.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0
astronomy,people,autre,hubert reeves la terre vue du coeur,10.0,-50%,-50%,Medium,40.0,,,,,,,,110.0,0.0,90.0,720.0,480.0,260.0,210.0,260.0,260.0,260.0,140.0,140.0,110.0,210.0,70.0,70.0,90.0,30.0,30.0,30.0,50.0,210.0,170.0,140.0,50.0,40.0,210.0,140.0,40.0,40.0,50.0,30.0,40.0,40.0,30.0,20.0,20.0,70.0,20.0,30.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0
orientation,simulation,autre,spacex en direct,10.0,0%,-50%,Low,0.0,,,,,,,,110.0,10.0,10.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,30.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,10.0,10.0,50.0,2900.0,110.0,10.0,170.0,10.0,10.0,140.0,90.0,40.0,20.0,40.0,720.0,40.0,10.0,10.0,20.0,110.0,10.0,40.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelles lunes 2020,10.0,0%,-86%,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,590.0,480.0,390.0,260.0,210.0,390.0,390.0,320.0,480.0,720.0,480.0,480.0,170.0,70.0,30.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,eclipses,autre,eclipse solaire heure,10.0,-80%,0%,Low,0.0,,,,,,,,110.0,10.0,0.0,0.0,10.0,320.0,40.0,0.0,0.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,30.0,140.0,0.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,140.0,10.0,10.0,10.0,10.0,10.0,90.0,10.0,10.0,10.0,90.0,140.0,3600.0,10.0,10.0,10.0,10.0,20.0,50.0,10.0,10.0
astronomy,nasa,autre,nasa sonde osiris rex,0.0,-100%,-100%,Unknown,,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,20.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
brands,low-cost brands,sbs,sbs sanofi,10.0,0%,-75%,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,210.0,260.0,170.0,170.0,170.0,210.0,210.0,170.0,170.0,390.0,590.0,480.0,210.0,260.0,140.0,140.0,90.0,90.0,90.0,70.0,50.0,90.0,90.0,50.0,30.0,30.0,40.0,30.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0
orientation,simulation,autre,pesquet direct,10.0,0%,∞,Low,0.0,,,,,,,,110.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2400.0,40.0,1600.0,20.0,10.0,30.0,20.0,720.0,10.0,10.0,10.0
observable objects,moon,autre,agenda lunaire 2021,10.0,-80%,-98%,Low,21.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,210.0,260.0,590.0,880.0,880.0,480.0,480.0,320.0,260.0,210.0,260.0,260.0,260.0,170.0,110.0,50.0,10.0,10.0
observable objects,eclipses,autre,observer éclipse solaire,10.0,0%,0%,Low,0.0,,,,,,,,110.0,10.0,0.0,0.0,0.0,30.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4400.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
transac,telescopes,autre,meilleure telescope 2020,10.0,0%,-97%,High,67.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,320.0,390.0,260.0,480.0,590.0,320.0,320.0,880.0,1000.0,320.0,320.0,210.0,140.0,70.0,20.0,20.0,30.0,20.0,30.0,30.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune 15 novembre 2020,0.0,-100%,-100%,Unknown,,,,,,,,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,140.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0
observable objects,moon,autre,super lune mai 2021,10.0,0%,∞,Low,0.0,,,,,,,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,140.0,40.0,70.0,10.0,20.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune 14 decembre 2020,0.0,-100%,-100%,Unknown,,,,,,,,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,50.0,20.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0
observable objects,moon,autre,super lune 2020,10.0,0%,-91%,Low,0.0,,,,,,,,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1300.0,2900.0,5400.0,9900.0,5400.0,720.0,1300.0,1600.0,880.0,1000.0,880.0,590.0,210.0,110.0,170.0,320.0,70.0,30.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0
orientation,simulation,autre,thomas pesquet direct,30.0,200%,200%,Low,0.0,,,,,,,,390.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,12100.0,590.0,2400.0,320.0,320.0,390.0,390.0,3600.0,10.0,10.0,30.0
observable objects,moon,autre,pleine lune 27 avril 2021,10.0,0%,∞,Low,0.0,,,,,,,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,390.0,170.0,170.0,210.0,170.0,210.0,20.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune 21 septembre 2021,10.0,-75%,∞,Low,0.0,,,,,,,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18100.0,140.0,50.0,40.0,10.0,10.0
observable objects,moon,autre,pleine lune 26 mai 2021,10.0,0%,∞,Low,0.0,,,,,,,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22200.0,390.0,110.0,70.0,70.0,70.0,70.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune 27 fevrier 2021,20.0,100%,-100%,Low,0.0,,,,,,,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18100.0,1000.0,1000.0,260.0,170.0,110.0,90.0,20.0,10.0,10.0,10.0,10.0,20.0
observable objects,moon,autre,octobre pleine lune,10.0,0%,0%,Low,0.0,,,,,,,,480.0,10.0,10.0,10.0,10.0,0.0,10.0,30.0,170.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,30.0,210.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,90.0,22200.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,50.0,390.0,30.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune aout 2020,10.0,0%,-50%,Low,0.0,,,,,,,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27100.0,720.0,110.0,70.0,30.0,20.0,20.0,30.0,20.0,20.0,10.0,50.0,110.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,space station,autre,station spatiale iss thomas pesquet,10.0,0%,∞,Low,0.0,,,,,,,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22200.0,2900.0,50.0,40.0,50.0,320.0,40.0,50.0,10.0,10.0,10.0
observable objects,moon,autre,avril pleine lune,10.0,0%,0%,Low,0.0,,,,,,,,720.0,10.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0,140.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,30.0,33100.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,210.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune decembre 2020,10.0,-91%,-94%,Low,0.0,,,,,,,,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,33100.0,720.0,170.0,90.0,50.0,40.0,30.0,20.0,30.0,30.0,20.0,90.0,110.0,10.0,10.0
observable objects,moon,autre,lune descendante avril 2021,10.0,0%,∞,Low,0.0,,,,,,,,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,12100.0,1000.0,210.0,90.0,30.0,40.0,10.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,pleine lune 31 octobre 2020,10.0,0%,-75%,Low,0.0,,,,,,,,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,40500.0,4400.0,260.0,70.0,40.0,40.0,20.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0
observable objects,moon,autre,nouvelle lune novembre 2020,10.0,-50%,-91%,Low,0.0,,,,,,,,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40500.0,1300.0,260.0,110.0,70.0,40.0,30.0,20.0,30.0,30.0,20.0,170.0,260.0,20.0,10.0,10.0
