Intentions,Topics,Subtopics,Keyword,Volume,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Avg. monthly searches,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022
observable objects,eclipses,other,eclipse repository,10.0,0%,0%,Low,0.0,,,,,,,,10.0,20.0,20.0,20.0,30.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,eclipses,other,total eclipse of,10.0,0%,0%,Low,0.0,,,,,,,,10.0,20.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
telescopes,type,mirror,telescope miroir liquide,10.0,0%,0%,High,71.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
telescopes,type,mirror,achat miroir telescope,10.0,0%,0%,High,100.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0
telescopes,type,mirror,miroir parabolique telescope,10.0,0%,0%,High,100.0,,,,,,,,10.0,20.0,10.0,20.0,10.0,30.0,30.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,30.0,30.0,20.0,20.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
telescopes,type,focale,miroir telescope 150mm,10.0,0%,∞,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0
brands,resellers,amazon,amazon ephemeride 2021,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,170.0,50.0,30.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
astronomy,ephemeris,other,les ephemeride du jour,10.0,0%,0%,Low,0.0,,,,,,,,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride 2021 humoristique,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,170.0,210.0,50.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
brands,low-cost brands,other,telescope buki nature et decouverte,10.0,-67%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,30.0,30.0,10.0,10.0
brands,high-end brands,celestron,télescope celestron astromaster 130 650,10.0,-50%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30.0,20.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,20.0,10.0,10.0,20.0,30.0,10.0,20.0,20.0,20.0,10.0,10.0
brands,resellers,medas,telescope medas,10.0,0%,0%,High,95.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
space,spaceships,other,telescope apollo,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
brands,high-end brands,omegon,omegon télescope,10.0,0%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,planets,other,voir mars telescope,10.0,0%,-67%,Medium,57.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,50.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
brands,low-cost brands,other,telescope buki ts007b,10.0,-89%,0%,High,100.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,50.0,110.0,90.0,10.0,10.0
brands,high-end brands,celestron,celestron c11 prix,10.0,0%,0%,High,89.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,20.0,30.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride 30 mai,10.0,0%,0%,Low,0.0,,,,,,,,50.0,10.0,20.0,320.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,390.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,480.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,30.0,590.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
telescopes,type,focale,telescope 203mm,10.0,0%,∞,High,100.0,,,10%,,,,,10.0,0.0,0.0,0.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0
telescopes,low-cost,beginner,achat télescope débutant,10.0,-80%,0%,High,95.0,0.09,0.53,,,,,,10.0,10.0,10.0,10.0,20.0,50.0,50.0,10.0,10.0,10.0,30.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,40.0,50.0,10.0,10.0
brands,high-end brands,celestron,c8 fastar,10.0,0%,0%,High,100.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,20.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0
astronomy,live,other,lune en direct sur internet,10.0,0%,-80%,Low,1.0,,,,,,,,50.0,70.0,30.0,70.0,90.0,480.0,70.0,50.0,50.0,50.0,20.0,50.0,30.0,20.0,10.0,30.0,50.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,90.0,40.0,50.0,50.0,50.0,20.0,30.0,40.0,70.0,50.0,70.0,480.0,170.0,50.0,50.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride lune du jour,10.0,0%,0%,Low,0.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride pour malvoyant,10.0,-50%,0%,Medium,50.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,50.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,20.0,30.0,50.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0
astronomy,ephemeris,other,ephemeride 18 octobre,10.0,0%,0%,Low,0.0,,,,,,,,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,480.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,720.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,480.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,590.0,10.0,10.0,10.0,10.0
NA,NA,other,lunt 50 mm,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0
NA,NA,other,cee7 femelle,10.0,0%,-50%,High,100.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,30.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,10.0,10.0
telescopes,type,focale,telescope 350,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,0.0
telescopes,other,other,latitude telescope,10.0,0%,0%,Medium,36.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
brands,high-end brands,bushnell,télescope bushnell voyager,10.0,-67%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0
telescopes,type,focale,telescope 60mm,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,20.0,10.0,10.0,0.0
space,space station,other,plus puissant telescope du monde,10.0,0%,0%,Low,31.0,,,50%,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
telescopes,other,other,telescope paiement plusieurs fois,10.0,-75%,0%,High,76.0,0.33,0.67,,,,,,10.0,10.0,10.0,20.0,20.0,30.0,20.0,10.0,10.0,30.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,10.0
brands,resellers,nature et decouverte,prix telescope nature et decouverte,20.0,100%,100%,High,100.0,0.09,0.27,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0
telescopes,other,other,telescope a distance,10.0,0%,0%,High,100.0,,,50%,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
brands,high-end brands,bresser,bresser 7002540cm3000,0.0,0%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0
brands,low-cost brands,telmu,telescope telmu gs 70060,10.0,0%,∞,High,100.0,,,10%,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,40.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0
observable objects,moon,other,observation lunette astronomique,10.0,0%,0%,High,98.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0,10.0,10.0,10.0,20.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0
brands,high-end brands,bresser,bresser hexafoc,0.0,-100%,0%,Unknown,,,,,,,,,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0
telescopes,type,focale,télescope 5000 euros,10.0,0%,0%,High,89.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,20.0,10.0,0.0,10.0,20.0,20.0,10.0,10.0,30.0,30.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride 19 aout,10.0,0%,0%,Low,0.0,,,,,,,,50.0,10.0,10.0,10.0,10.0,10.0,210.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,480.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,720.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,590.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,calendrier photo ephemeride,10.0,0%,0%,High,100.0,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride gauche,10.0,0%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride yvon 2021,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,110.0,90.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0
astronomy,ephemeris,other,éphéméride 2021 à imprimer,0.0,0%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0
astronomy,ephemeris,other,ephemeride new york,20.0,0%,100%,Low,0.0,,,,,,,,10.0,20.0,20.0,10.0,10.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,20.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0
astronomy,ephemeris,other,ephemeride grund,0.0,-100%,0%,Unknown,,,,,,,,,10.0,10.0,0.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,30.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,0.0
astronomy,ephemeris,other,ephemeride calendrier perpetuel,10.0,0%,0%,High,100.0,,,,,,,,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,lecas calendrier ephemeride,10.0,-50%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0
NA,NA,other,cg5 advanced gt,0.0,-100%,0%,Unknown,,,,,,,,,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0
astronomy,ephemeris,other,calendrier et ephemeride,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
astronomy,ephemeris,other,ephemerides 2020 2021,10.0,0%,0%,Low,0.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,110.0,70.0,20.0,10.0,40.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride scolaire,0.0,-100%,0%,Unknown,,,,,,,,,10.0,0.0,0.0,10.0,10.0,10.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,30.0,20.0,10.0,10.0,10.0,10.0,0.0
NA,NA,other,schmidt cassegrain 203mm,10.0,0%,0%,High,100.0,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,40.0,20.0,30.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0
astronomy,ephemeris,other,ephemeride mural 2021,0.0,-100%,-100%,Unknown,,,,,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,110.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
